,date,start_time,end_time,class_type,class_name,professor_name,grade,label,class_code,major
253,수,10:30,11:45,전공선택(05),스페인어산문강독,김보영,2,ESP,ESP239-00,스페인어학과
254,월,10:30,11:45,전공선택(05),스페인어시와에세이,황수현,3,ESP,ESP324-00,스페인어학과
255,수,10:30,11:45,전공선택(05),스페인어시와에세이,황수현,3,ESP,ESP324-00,스페인어학과
256,화,13:30,14:45,전공선택(05),스페인어작문,정원석,3,ESP,ESP333-00,스페인어학과
257,목,13:30,14:45,전공선택(05),스페인어작문,정원석,3,ESP,ESP333-00,스페인어학과
258,금,13:30,14:45,전공선택(05),캡스톤디자인히스패닉세계연구,송영복,4,ESP,ESP438-00,스페인어학과
259,금,15:00,16:15,전공선택(05),캡스톤디자인히스패닉세계연구,송영복,4,ESP,ESP438-00,스페인어학과
260,월,13:30,14:45,전공선택(05),통상무역스페인어,임보영,4,ESP,ESP431-00,스페인어학과
261,수,13:30,14:45,전공선택(05),통상무역스페인어,임보영,4,ESP,ESP431-00,스페인어학과
262,금,9:00,10:15,전공기초(11),스페인역사와문화,김선욱,1,ESP,ESP118-00,스페인어학과
263,금,10:30,11:45,전공기초(11),스페인역사와문화,김선욱,1,ESP,ESP118-00,스페인어학과
264,금,10:30,11:45,교직전선(20),교과교육론(외국어),송예림,3,EDU,EDU3357-G00,교직
265,금,12:00,13:15,교직전선(20),교과교육론(외국어),송예림,3,EDU,EDU3357-G00,교직
266,월,16:30,17:45,전공필수(04),고급프랑스어회화,BAILLY Manuel,3,FR,FR3011-00,프랑스어학과
267,수,16:30,17:45,전공필수(04),고급프랑스어회화,BAILLY Manuel,3,FR,FR3011-00,프랑스어학과
268,화,16:30,17:45,전공필수(04),고급프랑스어회화,Cynthia Rollin,3,FR,FR3011-01,프랑스어학과
269,목,16:30,17:45,전공필수(04),고급프랑스어회화,Cynthia Rollin,3,FR,FR3011-01,프랑스어학과
270,월,10:30,11:45,전공필수(04),중급프랑스어1,조은경,2,FR,FR2011-00,프랑스어학과
271,수,10:30,11:45,전공필수(04),중급프랑스어1,조은경,2,FR,FR2011-00,프랑스어학과
272,월,10:30,11:45,전공필수(04),중급프랑스어1,홍명희,2,FR,FR2011-01,프랑스어학과
273,수,10:30,11:45,전공필수(04),중급프랑스어1,홍명희,2,FR,FR2011-01,프랑스어학과
274,금,15:00,16:15,전공선택(05),DELF2(B1),이재욱,3,FR,FR3016-00,프랑스어학과
275,금,16:30,17:45,전공선택(05),DELF2(B1),이재욱,3,FR,FR3016-00,프랑스어학과
276,월,16:30,17:45,전공선택(05),미디어프랑스어,이재욱,4,FR,FR4015-00,프랑스어학과
277,수,16:30,17:45,전공선택(05),미디어프랑스어,이재욱,4,FR,FR4015-00,프랑스어학과
278,월,15:00,16:15,전공선택(05),중급프랑스어회화1,BAILLY Manuel,2,FR,FR2013-00,프랑스어학과
279,수,15:00,16:15,전공선택(05),중급프랑스어회화1,BAILLY Manuel,2,FR,FR2013-00,프랑스어학과
280,월,13:30,14:45,전공선택(05),중급프랑스어회화1,Cynthia Rollin,2,FR,FR2013-01,프랑스어학과
281,수,13:30,14:45,전공선택(05),중급프랑스어회화1,Cynthia Rollin,2,FR,FR2013-01,프랑스어학과
282,월,13:30,14:45,전공선택(05),초급프랑스어1,김기국,1,FR,FR1011-00,프랑스어학과
283,수,13:30,14:45,전공선택(05),초급프랑스어1,김기국,1,FR,FR1011-00,프랑스어학과
284,화,10:30,11:45,전공선택(05),초급프랑스어1,오정숙,1,FR,FR1011-01,프랑스어학과
285,목,10:30,11:45,전공선택(05),초급프랑스어1,오정숙,1,FR,FR1011-01,프랑스어학과
286,화,13:30,14:45,전공선택(05),초급프랑스어회화1,BAILLY Manuel,1,FR,FR1013-00,프랑스어학과
287,목,13:30,14:45,전공선택(05),초급프랑스어회화1,BAILLY Manuel,1,FR,FR1013-00,프랑스어학과
288,월,12:00,13:15,전공선택(05),초급프랑스어회화1,Cynthia Rollin,1,FR,FR1013-01,프랑스어학과
289,수,12:00,13:15,전공선택(05),초급프랑스어회화1,Cynthia Rollin,1,FR,FR1013-01,프랑스어학과
290,화,12:00,13:15,전공선택(05),초급프랑스어회화1,BAILLY Manuel,1,FR,FR1013-02,프랑스어학과
291,목,12:00,13:15,전공선택(05),초급프랑스어회화1,BAILLY Manuel,1,FR,FR1013-02,프랑스어학과
292,화,15:00,16:15,전공선택(05),프랑스공연예술,오정숙,3,FR,FR3041-00,프랑스어학과
293,목,15:00,16:15,전공선택(05),프랑스공연예술,오정숙,3,FR,FR3041-00,프랑스어학과
294,화,10:30,11:45,전공선택(05),프랑스동화읽기,이경래,2,FR,FR2022-00,프랑스어학과
295,목,10:30,11:45,전공선택(05),프랑스동화읽기,이경래,2,FR,FR2022-00,프랑스어학과
296,금,10:30,11:45,전공선택(05),프랑스문학의이해,홍명희,2,FR,FR2024-00,프랑스어학과
297,금,12:00,13:15,전공선택(05),프랑스문학의이해,홍명희,2,FR,FR2024-00,프랑스어학과
298,월,13:30,14:45,전공선택(05),프랑스문학특강,홍명희,4,FR,FR4024-00,프랑스어학과
299,수,13:30,14:45,전공선택(05),프랑스문학특강,홍명희,4,FR,FR4024-00,프랑스어학과
300,월,10:30,11:45,전공선택(05),프랑스문화콘텐츠,김기국,4,FR,FR4041-00,프랑스어학과
301,수,10:30,11:45,전공선택(05),프랑스문화콘텐츠,김기국,4,FR,FR4041-00,프랑스어학과
302,화,16:30,17:45,전공선택(05),프랑스문화탐구캡스톤디자인,홍명희,3,FR,FR4301-00,프랑스어학과
303,화,18:00,19:15,전공선택(05),프랑스문화탐구캡스톤디자인,홍명희,3,FR,FR4301-00,프랑스어학과
304,월,15:00,16:15,전공선택(05),프랑스어글쓰기,이재욱,3,FR,FR3015-00,프랑스어학과
305,수,15:00,16:15,전공선택(05),프랑스어글쓰기,이재욱,3,FR,FR3015-00,프랑스어학과
306,화,13:30,14:45,전공선택(05),프랑스어발음의이해,선효숙,2,FR,FR2032-00,프랑스어학과
307,목,13:30,14:45,전공선택(05),프랑스어발음의이해,선효숙,2,FR,FR2032-00,프랑스어학과
308,화,10:30,11:45,전공선택(05),프랑스언어와커뮤니케이션,선효숙,3,FR,FR3034-00,프랑스어학과
309,목,10:30,11:45,전공선택(05),프랑스언어와커뮤니케이션,선효숙,3,FR,FR3034-00,프랑스어학과
310,화,15:00,16:15,전공선택(05),프랑코포니사회와문화,홍명희,2,FR,FR2041-00,프랑스어학과
311,목,15:00,16:15,전공선택(05),프랑코포니사회와문화,홍명희,2,FR,FR2041-00,프랑스어학과
312,월,9:00,10:15,교직과(06),교과교재연구및지도법(프랑스어),오정숙,3,EDU,EDU3198-G00,교직
313,수,9:00,10:15,교직과(06),교과교재연구및지도법(프랑스어),오정숙,3,EDU,EDU3198-G00,교직
314,월,13:30,14:45,전공선택(05),논픽션내러티브,정혜진,,ELC,ELC343-00,"영미어문전공, 영미문화전공"
315,수,13:30,14:45,전공선택(05),논픽션내러티브,정혜진,,ELC,ELC343-00,"영미어문전공, 영미문화전공"
316,화,10:30,11:45,전공선택(05),문화소통과문화번역,조성란,,ELC,ELC462-00,"영미어문전공, 영미문화전공"
317,목,10:30,11:45,전공선택(05),문화소통과문화번역,조성란,,ELC,ELC462-00,"영미어문전공, 영미문화전공"
318,화,13:30,14:45,전공선택(05),문화특강,이명호,,ELC,ELC464-00,"영미어문전공, 영미문화전공"
319,목,13:30,14:45,전공선택(05),문화특강,이명호,,ELC,ELC464-00,"영미어문전공, 영미문화전공"
320,목,15:00,17:45,전공선택(05),문화프로젝트(캡스톤디자인),정혜진,,ELC,ELC411-00,"영미어문전공, 영미문화전공"
321,금,13:30,16:15,전공선택(05),세계화와다문화주의,심효원,,ELC,ELC253-00,"영미어문전공, 영미문화전공"
322,화,13:30,14:45,전공선택(05),아동문화캐릭터,조성란,,ELC,ELC257-00,"영미어문전공, 영미문화전공"
323,목,13:30,14:45,전공선택(05),아동문화캐릭터,조성란,,ELC,ELC257-00,"영미어문전공, 영미문화전공"
324,금,12:00,14:45,전공선택(05),영미뮤지컬,최보람,,ELC,ELC356-00,"영미어문전공, 영미문화전공"
325,월,10:30,11:45,전공선택(05),영상문화와기술,정혜진,,ELC,ELC359-00,"영미어문전공, 영미문화전공"
326,수,10:30,11:45,전공선택(05),영상문화와기술,정혜진,,ELC,ELC359-00,"영미어문전공, 영미문화전공"
327,월,10:30,11:45,전공선택(05),캐릭터의이해,Jason Barker,,ELC,ELC251-00,"영미어문전공, 영미문화전공"
328,수,10:30,11:45,전공선택(05),캐릭터의이해,Jason Barker,,ELC,ELC251-00,"영미어문전공, 영미문화전공"
329,화,15:00,19:50,전공필수(04),대기오염공정실험및설계,김동술,3,ENV,ENV385-00,"환경학과, 환경공학과"
330,목,15:00,19:50,전공필수(04),대기오염공정실험및설계,김동술,3,ENV,ENV385-01,"환경학과, 환경공학과"
331,화,15:00,19:50,전공필수(04),신재생에너지실험및설계,황선진,4,ENV,ENV488-01,"환경학과, 환경공학과"
332,수,15:00,19:50,전공필수(04),신재생에너지실험및설계,민부기,4,ENV,ENV488-02,"환경학과, 환경공학과"
333,토,9:00,10:00,전공필수(04),졸업논문(환경학및환경공학전공),장광현,4,ENV,ENV487-00,"환경학과, 환경공학과"
334,월,15:00,17:45,전공필수(04),환경논문연구,오종민,4,ENV,ENV485-00,"환경학과, 환경공학과"
335,수,10:30,13:15,전공필수(04),환경종합설계,유창규,4,ENV,ENV418-00,"환경학과, 환경공학과"
336,월,15:00,17:30,전공선택(05),기후변화생태학실험실습,유가영,3,ENV,ENV387-01,"환경학과, 환경공학과"
337,수,15:00,17:30,전공선택(05),기후변화생태학실험실습,유가영,3,ENV,ENV387-01,"환경학과, 환경공학과"
338,화,13:30,14:45,전공선택(05),물리화학적수처리,민부기,3,ENV,ENV390-00,"환경학과, 환경공학과"
339,목,13:30,14:45,전공선택(05),물리화학적수처리,민부기,3,ENV,ENV390-00,"환경학과, 환경공학과"
340,월,10:30,11:45,전공선택(05),수질오염학,정경진,2,ENV,ENV281-00,"환경학과, 환경공학과"
341,수,10:30,11:45,전공선택(05),수질오염학,정경진,2,ENV,ENV281-00,"환경학과, 환경공학과"
342,월,10:30,11:45,전공선택(05),에어로졸제어,김동술,3,ENV,ENV391-00,"환경학과, 환경공학과"
343,수,10:30,11:45,전공선택(05),에어로졸제어,김동술,3,ENV,ENV391-00,"환경학과, 환경공학과"
344,월,13:30,14:45,전공선택(05),하천환경복원설계,정경진,3,ENV,ENV315-00,"환경학과, 환경공학과"
345,수,13:30,14:45,전공선택(05),하천환경복원설계,정경진,3,ENV,ENV315-00,"환경학과, 환경공학과"
346,화,10:30,11:45,전공선택(05),화학물질안전관리정책,여민경,4,ENV,ENV491-01,"환경학과, 환경공학과"
347,목,10:30,11:45,전공선택(05),화학물질안전관리정책,여민경,4,ENV,ENV491-01,"환경학과, 환경공학과"
348,화,10:30,11:45,전공선택(05),환경기기분석,유창규,3,ENV,ENV379-00,"환경학과, 환경공학과"
349,목,10:30,11:45,전공선택(05),환경기기분석,유창규,3,ENV,ENV379-00,"환경학과, 환경공학과"
350,월,13:30,14:45,전공선택(05),환경독성학,여민경,2,ENV,ENV357-00,"환경학과, 환경공학과"
351,수,13:30,14:45,전공선택(05),환경독성학,여민경,2,ENV,ENV357-00,"환경학과, 환경공학과"
352,화,13:30,14:45,전공선택(05),환경설계기초,황선진,2,ENV,ENV212-01,"환경학과, 환경공학과"
353,목,13:30,14:45,전공선택(05),환경설계기초,황선진,2,ENV,ENV212-01,"환경학과, 환경공학과"
354,월,9:00,10:15,전공선택(05),환경양론,조영민,2,ENV,ENV276-00,"환경학과, 환경공학과"
355,수,9:00,10:15,전공선택(05),환경양론,조영민,2,ENV,ENV276-00,"환경학과, 환경공학과"
356,화,9:00,10:15,전공선택(05),환경영향평가,조영민,4,ENV,ENV461-00,"환경학과, 환경공학과"
357,목,9:00,10:15,전공선택(05),환경영향평가,조영민,4,ENV,ENV461-00,"환경학과, 환경공학과"
358,월,9:00,10:15,전공선택(05),환경통계분석실습,장광현,3,ENV,ENV389-00,"환경학과, 환경공학과"
359,수,9:00,10:15,전공선택(05),환경통계분석실습,장광현,3,ENV,ENV389-00,"환경학과, 환경공학과"
360,화,9:00,10:15,전공기초(11),공학프로그래밍입문,장광현,2,ENV,ENV274-00,"환경학과, 환경공학과"
361,목,9:00,10:15,전공기초(11),공학프로그래밍입문,장광현,2,ENV,ENV274-00,"환경학과, 환경공학과"
362,월,18:00,20:45,전공필수(04),건축공학응용설계,한충희,4,AE,AE473-00,건축공학과
363,월,18:00,20:45,전공필수(04),건축공학응용설계,이준복,4,AE,AE473-01,건축공학과
364,월,18:00,20:45,전공필수(04),건축공학응용설계,이영학,4,AE,AE473-02,건축공학과
365,월,18:00,20:45,전공필수(04),건축공학응용설계,윤근영,4,AE,AE473-03,건축공학과
366,월,13:30,14:45,전공필수(04),건축구조해석,이영학,3,AE,AE351-00,건축공학과
367,수,13:30,14:45,전공필수(04),건축구조해석,이영학,3,AE,AE351-00,건축공학과
368,월,15:00,16:15,전공필수(04),건축구조해석,이영학,3,AE,AE351-01,건축공학과
369,수,15:00,16:15,전공필수(04),건축구조해석,이영학,3,AE,AE351-01,건축공학과
370,화,10:30,11:45,전공필수(04),건축설비I,김곤,3,AE,AE371-00,건축공학과
371,목,10:30,11:45,전공필수(04),건축설비I,김곤,3,AE,AE371-00,건축공학과
372,월,10:30,11:45,전공필수(04),건축시공및재료I,김선국,3,AE,AE331-00,건축공학과
373,수,10:30,11:45,전공필수(04),건축시공및재료I,김선국,3,AE,AE331-00,건축공학과
374,월,12:00,14:45,전공필수(04),기초건축공학설계,민준기,2,AE,AE211-00,건축공학과
375,월,15:00,17:45,전공필수(04),기초건축공학설계,정인영,2,AE,AE211-03,건축공학과
376,토,9:00,9:50,전공필수(04),졸업논문(건축공학전공),김곤,4,AE,AE401-00,건축공학과
377,화,15:00,16:15,전공선택(05),강구조설계,김대진,4,AE,AE451-01,건축공학과
378,목,15:00,16:15,전공선택(05),강구조설계,김대진,4,AE,AE451-01,건축공학과
379,목,16:30,19:15,전공선택(05),건축BIM,최창훈,2,AE,AE201-00,건축공학과
380,목,16:30,19:15,전공선택(05),건축공법,이규성,4,AE,AE431-00,건축공학과
381,월,12:00,13:15,전공선택(05),건축공학개론,이준복,1,AE,AE103-00,건축공학과
382,수,12:00,13:15,전공선택(05),건축공학개론,이준복,1,AE,AE103-00,건축공학과
383,수,9:00,11:45,전공선택(05),건축공학프로그래밍,연문숙,1,AE,AE101-00,건축공학과
384,월,9:00,10:15,전공선택(05),건축환경계획I,김곤,2,AE,AE271-00,건축공학과
385,수,9:00,10:15,전공선택(05),건축환경계획I,김곤,2,AE,AE271-00,건축공학과
386,월,10:30,11:45,전공선택(05),건축환경계획I,윤근영,2,AE,AE271-01,건축공학과
387,수,10:30,11:45,전공선택(05),건축환경계획I,윤근영,2,AE,AE271-01,건축공학과
388,토,10:00,11:50,전공선택(05),연구연수활동1(건축공학),김곤,3,AE,AE302-00,건축공학과
389,수,13:30,15:20,전공선택(05),재료역학1,김희철,2,AE,AE251-00,건축공학과
390,금,13:30,15:20,전공선택(05),재료역학1,김희철,2,AE,AE251-00,건축공학과
391,수,15:30,17:20,전공선택(05),재료역학1,김희철,2,AE,AE251-01,건축공학과
392,금,15:30,17:20,전공선택(05),재료역학1,김희철,2,AE,AE251-01,건축공학과
393,수,17:30,19:20,전공선택(05),재료역학1,박성용,2,AE,AE251-02,건축공학과
394,금,17:30,19:20,전공선택(05),재료역학1,박성용,2,AE,AE251-02,건축공학과
395,화,13:30,14:45,전공선택(05),철근콘크리트설계II,홍원기,3,AE,AE352-00,건축공학과
396,목,13:30,14:45,전공선택(05),철근콘크리트설계II,홍원기,3,AE,AE352-00,건축공학과
397,목,15:00,17:45,전공선택(05),친환경건축설계,정인영,3,AE,AE372-00,건축공학과
398,화,13:30,14:45,전공기초(11),공학수학1,김대진,2,AE,AE202-00,건축공학과
399,목,13:30,14:45,전공기초(11),공학수학1,김대진,2,AE,AE202-00,건축공학과
400,화,10:30,11:45,전공기초(11),사업관리기초,이준복,2,AE,AE231-00,건축공학과
401,목,10:30,11:45,전공기초(11),사업관리기초,이준복,2,AE,AE231-00,건축공학과
402,월,16:30,17:45,전공기초(11),정역학,홍원기,1,AE,AE112-00,건축공학과
403,수,16:30,17:45,전공기초(11),정역학,홍원기,1,AE,AE112-00,건축공학과
404,화,13:30,14:45,전공필수(04),그래픽및공학설계,장승호,2,ME,ME211-01,기계공학과
405,목,13:30,14:45,전공필수(04),그래픽및공학설계,장승호,2,ME,ME211-01,기계공학과
406,월,10:30,11:45,전공필수(04),그래픽및공학설계,김윤혁,2,ME,ME211-02,기계공학과
407,수,10:30,11:45,전공필수(04),그래픽및공학설계,김윤혁,2,ME,ME211-02,기계공학과
408,화,10:30,11:45,전공필수(04),그래픽및공학설계,김윤혁,2,ME,ME211-03,기계공학과
409,목,10:30,11:45,전공필수(04),그래픽및공학설계,김윤혁,2,ME,ME211-03,기계공학과
